movie_id,title,tags,kmeans_cluster
227,The Outsiders,"['two', 'poor', 'greasers', 'johnny', 'ponyboy', 'assaulted', 'vicious', 'gang', 'socs', 'johnny', 'kills', 'one', 'attackers', 'tension', 'begins', 'mount', 'two', 'rival', 'gangs', 'setting', 'turbulent', 'chain', 'events', 'crime', 'drama', 'streetgang', 'childrenshome', 'comingofage', 'gang', 'juveniledelinquent', 'basedonyoungadultnovel', 'mattdillon', 'ralphmacchio', 'cthomashowell', 'francisfordcoppola', 'theoutsiders']",2
294272,Pete's Dragon,"['pete', 'mysterious', '10yearold', 'family', 'home', 'claims', 'live', 'woods', 'giant', 'green', 'dragon', 'named', 'elliott', 'help', 'natalie', '11yearold', 'girl', 'whose', 'father', 'jack', 'owns', 'local', 'lumber', 'mill', 'forest', 'ranger', 'grace', 'sets', 'determine', 'pete', 'came', 'belongs', 'truth', 'dragon', 'adventure', 'family', 'fantasy', 'feralchild', 'remake', 'dragon', 'orphan', '1980s', 'liveactionandanimation', 'brycedallashoward', 'oakesfegley', 'wesbentley', 'davidlowery', 'petesdragon']",3
11336,The Dead Zone,"['johnny', 'smith', 'schoolteacher', 'whole', 'life', 'ahead', 'leaving', 'fiancees', 'home', 'one', 'night', 'involved', 'car', 'crash', 'leaves', 'coma', '5', 'years', 'wakes', 'discovers', 'ability', 'see', 'past', 'present', 'future', 'life', 'anyone', 'comes', 'physical', 'contact', 'horror', 'sciencefiction', 'thriller', 'coma', 'sheriff', 'basedonnovel', 'sacrifice', 'suspense', 'psychopathickiller', 'premonition', 'independentfilm', 'vision', 'doctor', 'caraccident', 'seriesofmurders', 'psychic', 'darkhero', 'gothic', 'madness', 'flashback', 'christopherwalken', 'brookeadams', 'tomskerritt', 'davidcronenberg', 'thedeadzone']",4
283445,Sinister 2,"['young', 'mother', 'twin', 'sons', 'move', 'rural', 'house', 'thats', 'marked', 'death', 'horror', 'hauntedhouse', 'sequel', 'twins', 'shannynsossamon', 'jamesransone', 'robertdanielsloan', 'ciaranfoy', 'sinister', '2']",4
88036,Sparkle,"['musical', 'prodigy', 'sparkle', 'jordin', 'sparks', 'struggles', 'become', 'star', 'overcoming', 'issues', 'tearing', 'family', 'apart', 'affluent', 'detroit', 'area', 'daughter', 'single', 'mother', 'whitney', 'houston', 'tries', 'balance', 'new', 'romance', 'music', 'manager', 'stix', 'derek', 'luke', 'dealing', 'unexpected', 'challenges', 'new', 'life', 'bring', 'two', 'sisters', 'carmen', 'ejogo', 'tika', 'sumpter', 'strive', 'become', 'dynamic', 'singing', 'group', 'motownera', 'drama', 'music', 'soongsisters', 'duringcreditsstinger', 'whitneyhouston', 'ceelogreen', 'derekluke', 'salimakil', 'sparkle']",1
10984,Valentine,"['five', 'friends', 'stalked', 'murdered', 'masked', 'assailant', 'preparing', 'valentines', 'day', 'horror', 'thriller', 'mobbing', 'success', 'violenceagainstwomen', 'revenge', 'serialkiller', 'valentinesday', 'deniserichards', 'davidboreanaz', 'marleyshelton', 'jamieblanks', 'valentine']",4
22824,The Fourth Kind,"['since', '1960s', 'disproportionate', 'number', 'population', 'around', 'nome', 'alaska', 'gone', 'missing', 'despite', 'fbi', 'investigations', 'disappearances', 'remain', 'mystery', 'dr', 'abigail', 'tyler', 'psychologist', 'may', 'verge', 'blowing', 'unsolved', 'cases', 'wide', 'open', 'course', 'treating', 'patients', 'finds', 'evidence', 'alien', 'abductions', 'mystery', 'sciencefiction', 'thriller', 'brothersisterrelationship', 'wheelchair', 'hypnosis', 'investigation', 'coverup', 'ufo', 'alaska', 'disappearance', 'hospital', 'alienabduction', 'patient', 'psychotherapy', 'fakedocumentary', 'basedonsupposedlytruestory', 'nomealaska', 'fakedfootage', 'audiocassette', 'ancientastronaut', 'anchoragealaska', 'policefake', 'duringcreditsstinger', 'millajovovich', 'willpatton', 'hakeemkaekazim', 'olatundeosunsanmi', 'thefourthkind']",4
9526,A Prairie Home Companion,"['look', 'goes', 'backstage', 'last', 'broadcast', 'americas', 'celebrated', 'radio', 'show', 'singing', 'cowboys', 'dusty', 'lefty', 'country', 'music', 'siren', 'host', 'others', 'hold', 'court', 'drama', 'comedy', 'music', 'usa', 'countrymusic', 'commercial', 'radiopresenter', 'radiotransmission', 'bhnenauftritt', 'backstage', 'singer', 'merylstreep', 'lindsaylohan', 'virginiamadsen', 'robertaltman', 'aprairiehomecompanion']",1
39349,Sugar Hill,"['sugar', 'hill', '1994', 'american', 'crimedramaneonoir', 'film', 'starring', 'wesley', 'snipes', 'michael', 'wright', 'brothers', 'roemello', 'raynathan', 'skuggs', 'film', 'focuses', 'two', 'brothers', 'major', 'drug', 'dealers', 'harlem', 'neighborhood', 'new', 'york', 'city', 'drama', 'action', 'thriller', 'wesleysnipes', 'michaelwright', 'donaldfaison', 'leonichaso', 'sugarhill']",2
15983,Invasion U.S.A.,"['oneman', 'army', 'comes', 'rescue', 'united', 'states', 'spy', 'attempts', 'invasion', 'action', 'thriller', 'chucknorris', 'richardlynch', 'melissaprophet', 'josephzito', 'invasionusa']",2
14544,Roll Bounce,"['wikipedia', 'free', 'encyclopedia', 'roll', 'bounce', '2005', 'american', 'comedydrama', 'film', 'written', 'norman', 'vance', 'jr', 'directed', 'malcolm', 'lee', 'film', 'stars', 'hip', 'hop', 'artist', 'bow', 'wow', 'leader', 'roller', 'skating', 'crew', '1970s', 'chicago', 'film', 'also', 'stars', 'nick', 'cannon', 'meagan', 'good', 'brandon', 'jackson', 'wesley', 'jonathan', 'chi', 'mcbride', 'kellita', 'smith', 'jurnee', 'smollett', 'description', 'wikipedia', 'article', 'roll', 'bounce', 'licensed', 'ccbysa', 'full', 'list', 'contributors', 'wikipedia', 'comedy', 'drama', 'family', 'nickcannon', 'shadmoss', 'chimcbride', 'malcolmdlee', 'rollbounce']",1
11545,Rushmore,"['beautiful', 'firstgrade', 'teacher', 'arrives', 'prep', 'school', 'soon', 'attracts', 'attention', 'ambitious', 'teenager', 'named', 'max', 'quickly', 'falls', 'love', 'max', 'turns', 'father', 'two', 'schoolmates', 'advice', 'woo', 'teacher', 'however', 'situation', 'soon', 'gets', 'complicated', 'maxs', 'new', 'friend', 'becomes', 'involved', 'setting', 'two', 'pals', 'one', 'another', 'war', 'attention', 'comedy', 'drama', 'privateschool', 'lonewolf', 'theatreplay', 'theatregroup', 'theatredirector', 'independentfilm', 'jasonschwartzman', 'oliviawilliams', 'billmurray', 'wesanderson', 'rushmore']",0
42684,Skyline,"['strange', 'lights', 'descend', 'city', 'los', 'angeles', 'people', 'drawn', 'outside', 'like', 'moths', 'flame', 'extraterrestrial', 'force', 'threatens', 'swallow', 'entire', 'human', 'population', 'face', 'earth', 'band', 'survivors', 'must', 'fight', 'lives', 'world', 'unravels', 'around', 'sciencefiction', 'missile', 'light', 'transformation', 'lowbudget', 'alien', 'fireplace', 'losangeles', 'cellphone', 'rooftop', 'duringcreditsstinger', 'ericbalfour', 'scottiethompson', 'davidzayas', 'colinstrause', 'skyline']",3
268238,The Second Best Exotic Marigold Hotel,"['best', 'exotic', 'marigold', 'hotel', 'single', 'remaining', 'vacancy', 'posing', 'rooming', 'predicament', 'two', 'fresh', 'arrivals', 'sonny', 'pursues', 'expansionist', 'dream', 'opening', 'second', 'hotel', 'drama', 'comedy', 'india', 'retirementhome', 'devpatel', 'judidench', 'richardgere', 'johnmadden', 'thesecondbestexoticmarigoldhotel']",0
8359,Kit Kittredge: An American Girl,"['great', 'depression', 'hits', 'home', 'nine', 'year', 'old', 'kit', 'kittredge', 'dad', 'loses', 'business', 'leaves', 'find', 'work', 'oscar', 'nominee', 'abigail', 'breslin', 'stars', 'kit', 'leading', 'splendid', 'cast', 'first', 'ever', 'american', 'girl', 'theatrical', 'movie', 'order', 'keep', 'home', 'kit', 'mother', 'must', 'take', 'boarders', 'paying', 'house', 'guests', 'turn', 'full', 'fascinating', 'stories', 'mothers', 'lockbox', 'containing', 'money', 'stolen', 'kits', 'new', 'hobo', 'friend', 'prime', 'suspect', 'kit', 'refuses', 'believe', 'would', 'steal', 'efforts', 'sniff', 'real', 'story', 'get', 'friends', 'big', 'trouble', 'police', 'say', 'robbery', 'inside', 'job', 'committed', 'someone', 'know', 'wasnt', 'comedy', 'drama', 'family', 'cincinnati', 'womandirector', 'abigailbreslin', 'chrisodonnell', 'juliaormond', 'patriciarozema', 'kitkittredgeanamericangirl']",0
15648,The Perfect Man,"['holly', 'tired', 'moving', 'every', 'time', 'mom', 'jean', 'breaks', 'yet', 'another', 'secondrate', 'guy', 'distract', 'mother', 'latest', 'bad', 'choice', 'holly', 'conceives', 'perfect', 'plan', 'perfect', 'man', 'imaginary', 'secret', 'admirer', 'romance', 'jean', 'boost', 'selfesteem', 'comedy', 'drama', 'family', 'romance', 'mother', 'manwomanrelation', 'single', 'matchmaking', 'singlemother', 'catfishing', 'hilaryduff', 'heatherlocklear', 'chrisnoth', 'markrosman', 'theperfectman']",0
41823,Mo' Better Blues,"['opens', 'bleek', 'child', 'learning', 'play', 'trumpet', 'friends', 'want', 'come', 'play', 'mother', 'insists', 'finish', 'lessons', 'bleek', 'grows', 'adulthood', 'forms', 'band', 'bleek', 'gilliam', 'quartet', 'story', 'bleeks', 'shadows', 'friendly', 'rivalry', 'stage', 'spills', 'professional', 'relationship', 'threatens', 'tear', 'apart', 'quartet', 'drama', 'romance', 'musical', 'denzelwashington', 'spikelee', 'wesleysnipes', 'spikelee', 'mobetterblues']",1
11891,Kung Pow: Enter the Fist,"['movie', 'within', 'movie', 'created', 'spoof', 'martial', 'arts', 'genre', 'writerdirector', 'steve', 'oedekerk', 'uses', 'contemporary', 'characters', 'splices', '1970s', 'kungfu', 'film', 'weaving', 'new', 'old', 'together', 'main', 'character', 'chosen', 'one', 'oedekerk', 'sets', 'avenge', 'deaths', 'parents', 'hands', 'kungfu', 'legend', 'master', 'pain', 'along', 'way', 'encounters', 'strange', 'characters', 'action', 'comedy', 'lossoffamily', 'lossofparents', 'supernaturalpowers', 'invulnerability', 'spoof', 'evil', 'murderhunt', 'huilouchen', 'tadhorino', 'steveoedekerk', 'steveoedekerk', 'kungpowenterthefist']",0
9362,Tremors,"['hick', 'handymen', 'val', 'mckee', 'earl', 'bassett', 'barely', 'eke', 'living', 'nevada', 'hamlet', 'perfection', 'decide', 'leave', 'town', 'despite', 'admonition', 'shapely', 'seismology', 'coed', 'whos', 'picking', 'odd', 'readings', 'equipment', 'long', 'val', 'earl', 'discover', 'whats', 'responsible', 'readings', '30footlong', 'carnivorous', 'worms', 'proclivity', 'sucking', 'prey', 'underground', 'action', 'horror', 'nevada', 'smalltown', 'tractor', 'stranded', 'cultfavorite', 'tentacle', 'rural', 'graboids', 'seismologist', 'binoculars', 'maneatenbymonster', 'giantworm', 'kevinbacon', 'fredward', 'finncarter', 'ronunderwood', 'tremors']",4
9902,Wrong Turn,"['chris', 'crashes', 'carload', 'young', 'people', 'group', 'stranded', 'motorists', 'soon', 'lost', 'woods', 'west', 'virginia', 'theyre', 'hunted', 'three', 'cannibalistic', 'mountain', 'men', 'grossly', 'disfigured', 'generations', 'inbreeding', 'horror', 'thriller', 'lifeanddeath', 'deathofafriend', 'partsofdeadbody', 'desmondharrington', 'elizadushku', 'emmanuellechriqui', 'robschmidt', 'wrongturn']",4
14729,The Long Riders,"['origins', 'exploits', 'ultimate', 'fate', 'james', 'gang', 'told', 'sympathetic', 'portrayal', 'bank', 'robbers', 'made', 'brothers', 'begin', 'legendary', 'bank', 'raids', 'revenge', 'western', 'history', 'brotherbrotherrelationship', 'jessejames', 'coleyounger', 'davidcarradine', 'keithcarradine', 'robertcarradine', 'walterhill', 'thelongriders']",2
9455,The Corruptor,"['danny', 'young', 'cop', 'partnered', 'nick', 'seasoned', 'ethically', 'tainted', 'veteran', 'two', 'try', 'stop', 'gang', 'war', 'chinatown', 'danny', 'relies', 'nick', 'grows', 'increasingly', 'uncomfortable', 'way', 'nick', 'gets', 'things', 'done', 'action', 'crime', 'mystery', 'thriller', 'newyork', 'lifeanddeath', 'gangwar', 'police', 'chinatown', 'triad', 'markwahlberg', 'chowyunfat', 'byronmann', 'jamesfoley', 'thecorruptor']",2
103731,Mud,"['two', 'teenage', 'boys', 'encounter', 'fugitive', 'make', 'pact', 'help', 'escape', 'island', 'mississippi', 'drama', 'river', 'snake', 'arkansas', 'fugitive', 'riverboat', 'matthewmcconaughey', 'tyesheridan', 'jacoblofland', 'jeffnichols', 'mud']",1
10090,Reno 911!: Miami,"['ragtag', 'team', 'reno', 'cops', 'called', 'save', 'day', 'terrorist', 'attack', 'disrupts', 'national', 'police', 'convention', 'miami', 'beach', 'spring', 'break', 'based', 'comedy', 'central', 'series', 'action', 'adventure', 'comedy', 'crime', 'sex', 'terrorist', 'beach', 'nudity', 'police', 'parody', 'attack', 'shootout', 'mockumentary', 'explosion', 'drug', 'lennieloftin', 'dannydevito', 'bengarant', 'bengarant', 'reno', '911miami']",2
164558,One Direction: This Is Us,"['go', 'behind', 'scenes', 'one', 'directions', 'sell', 'take', 'home', 'tour', 'experience', 'life', 'road', 'documentary', 'music', 'concert', 'harrystyles', 'niallhoran', 'zaynmalik', 'morganspurlock', 'onedirectionthisisus']",1
19905,"The Goods: Live Hard, Sell Hard","['ready', 'salesman', 'lover', 'song', 'stylist', 'semiprofessional', 'dolphin', 'trainer', 'ready', 'except', 'dolphin', 'trainer', 'hes', 'asked', 'help', 'save', 'ailing', 'local', 'car', 'dealership', 'bankruptcy', 'ready', 'ragtag', 'crew', 'descend', 'town', 'temecula', 'like', 'pack', 'coyotes', 'basket', 'full', 'burgers', 'comedy', 'duringcreditsstinger', 'jeremypiven', 'vingrhames', 'jamesbrolin', 'nealbrennan', 'thegoodslivehardsellhard']",0
17710,Hey Arnold! The Movie,"['powerful', 'developer', 'named', 'mr', 'scheck', 'wants', 'knock', 'stores', 'houses', 'arnolds', 'neighborhood', 'build', 'huge', 'mallplex', 'looks', 'likes', 'neighborhood', 'doomed', 'disappear', 'help', 'superhero', 'mysterious', 'deepvoiced', 'stranger', 'arnold', 'gerald', 'need', 'recover', 'crucial', 'document', 'order', 'save', 'beloved', 'neighborhood', 'animation', 'family', 'spencerklein', 'francescasmith', 'jamilwalkersmith', 'tucktucker', 'heyarnoldthemovie']",3
75900,My Week with Marilyn,"['sir', 'laurence', 'olivier', 'making', 'movie', 'london', 'young', 'colin', 'clark', 'eager', 'film', 'student', 'wants', 'involved', 'navigates', 'job', 'set', 'film', 'star', 'marilyn', 'monroe', 'arrives', 'start', 'shooting', 'london', 'excited', 'see', 'blonde', 'bombshell', 'olivier', 'struggling', 'meet', 'many', 'demands', 'acting', 'ineptness', 'colin', 'intrigued', 'colins', 'intrigue', 'met', 'marilyn', 'invites', 'inner', 'world', 'struggles', 'fame', 'beauty', 'desire', 'great', 'actress', 'drama', 'basedonnovel', 'biography', 'historicalfigure', 'marilynmonroe', 'michellewilliams', 'eddieredmayne', 'kennethbranagh', 'simoncurtis', 'myweekwithmarilyn']",1
9515,The Matador,"['life', 'danny', 'wright', 'salesman', 'forever', 'road', 'veers', 'dangerous', 'surreal', 'territory', 'wanders', 'mexican', 'bar', 'meets', 'mysterious', 'stranger', 'julian', 'whos', 'likely', 'hit', 'man', 'meeting', 'sets', 'chain', 'events', 'change', 'lives', 'forever', 'wright', 'suddenly', 'thrust', 'farfrommundane', 'existence', 'takes', 'surprisingly', 'well', 'gets', 'acclimated', 'action', 'comedy', 'crime', 'drama', 'thriller', 'mexicocity', 'midlifecrisis', 'cocktail', 'independentfilm', 'stranger', 'hitman', 'piercebrosnan', 'gregkinnear', 'hopedavis', 'richardshepard', 'thematador']",2
27322,Love Jones,"['darius', 'lovehall', 'young', 'black', 'poet', 'chicago', 'starts', 'dating', 'nina', 'moseley', 'beautiful', 'talented', 'photographer', 'trying', 'figure', 'theyve', 'got', 'love', 'thing', 'kicking', 'hang', 'friend', 'talking', 'love', 'sex', 'nina', 'tests', 'strength', 'darius', 'feelings', 'sets', 'chain', 'romantic', 'complications', 'motion', 'comedy', 'drama', 'romance', 'sex', 'exboyfriend', 'independentfilm', 'africanamerican', 'larenztate', 'nialong', 'isaiahwashington', 'theodorewitcher', 'lovejones']",0
328425,The Gift,"['husband', 'wife', 'try', 'reinvigorate', 'relationship', 'lives', 'threatened', 'friend', 'husbands', 'past', 'holds', 'horrifying', 'secret', 'sending', 'world', 'tailspin', 'thriller', 'mystery', 'detective', 'stalker', 'gift', 'bully', 'psychologicalthriller', 'jasonbateman', 'rebeccahall', 'joeledgerton', 'joeledgerton', 'thegift']",4
14120,End of the Spear,"['end', 'spear', 'story', 'mincayani', 'waodani', 'tribesman', 'jungles', 'ecuador', 'five', 'young', 'missionaries', 'among', 'jim', 'elliot', 'nate', 'saint', 'speared', 'death', 'waodani', '1956', 'series', 'events', 'unfold', 'change', 'lives', 'slain', 'missionaries', 'families', 'also', 'mincayani', 'people', 'adventure', 'drama', 'drama', 'louieleonardo', 'chadallen', 'jackguzman', 'jimhanon', 'endofthespear']",1
10050,Get Over It,"['berke', 'landers', 'popular', 'high', 'school', 'basketball', 'star', 'gets', 'dumped', 'lifelong', 'girlfriend', 'allison', 'soon', 'begins', 'lose', 'help', 'best', 'friend', 'felixs', 'sister', 'kelly', 'follows', 'ex', 'schools', 'spring', 'musical', 'thus', 'ensues', 'love', 'triangle', 'loosely', 'based', 'upon', 'shakespeares', 'midsummer', 'nights', 'dream', 'berke', 'find', 'getting', 'allison', 'beginning', 'fall', 'kelly', 'comedy', 'romance', 'theatreplay', 'theatregroup', 'highschool', 'fallinginlove', 'kirstendunst', 'benfoster', 'melissasagemiller', 'tommyohaver', 'getoverit']",0
1542,Office Space,"['three', 'office', 'workers', 'strike', 'back', 'evil', 'employers', 'hatching', 'hapless', 'attempt', 'embezzle', 'money', 'comedy', 'crime', 'suburbia', 'downsizing', 'softwareengineer', 'burnout', 'dallastexas', 'beachresort', 'coworkerrelationship', 'laziness', 'duringcreditsstinger', 'businessrivalry', 'ronlivingston', 'jenniferaniston', 'davidherman', 'mikejudge', 'officespace']",2
10490,Drop Dead Gorgeous,"['small', 'minnesota', 'town', 'annual', 'beauty', 'pageant', 'covered', 'tv', 'crew', 'former', 'winner', 'gladys', 'leeman', 'wants', 'make', 'sure', 'daughter', 'follows', 'footsteps', 'explosions', 'falling', 'lights', 'trailer', 'fires', 'prove', 'leemans', 'richest', 'family', 'town', 'police', 'pretty', 'relaxed', 'despite', 'everything', 'main', 'rival', 'sweet', 'amber', 'atkins', 'wont', 'give', 'without', 'fight', 'comedy', 'minnesota', 'motherrole', 'beautycontest', 'girlfromtheprovince', 'hicktown', 'evilmother', 'motherdaughterrelationship', 'envy', 'prettywoman', 'mocumentary', 'kirstendunst', 'ellenbarkin', 'deniserichards', 'michaelpatrickjann', 'dropdeadgorgeous']",0
87093,Big Eyes,"['story', 'awakening', 'painter', 'margaret', 'keane', 'phenomenal', 'success', '1950s', 'subsequent', 'legal', 'difficulties', 'husband', 'claimed', 'credit', 'works', '1960s', 'drama', 'wifehusbandrelationship', 'artist', 'courtcase', 'amyadams', 'christophwaltz', 'krystenritter', 'timburton', 'bigeyes']",1
10029,Very Bad Things,"['kyle', 'fisher', 'one', 'last', 'night', 'celebrate', 'life', 'single', 'man', 'marrying', 'laura', 'sets', 'vegas', 'four', 'best', 'buddies', 'drug', 'alcohol', 'filled', 'night', 'town', 'stripper', 'goes', 'way', 'turns', 'cold', 'night', 'desert', 'shovels', 'stripper', 'goes', 'way', 'body', 'bag', 'dying', 'bathroom', 'thats', 'first', 'bodies', 'pile', 'kyle', 'walk', 'aisle', 'comedy', 'crime', 'thriller', 'prostitute', 'hotel', 'cocaine', 'nudity', 'psychopath', 'stagnight', 'friends', 'murder', 'independentfilm', 'marijuana', 'blood', 'wedding', 'lasvegas', 'violence', 'death', 'accident', 'jonfavreau', 'lelandorser', 'camerondiaz', 'peterberg', 'verybadthings']",0
9893,Sleepover,"['first', 'year', 'high', 'school', 'looms', 'ahead', 'best', 'friends', 'julie', 'hannah', 'yancy', 'farrah', 'one', 'last', 'summer', 'sleepover', 'little', 'know', 'theyre', 'embark', 'adventure', 'lifetime', 'desperate', 'shed', 'nerdy', 'status', 'take', 'part', 'nightlong', 'scavenger', 'hunt', 'pits', 'popular', 'archrivals', 'everything', 'sun', 'goes', 'taking', 'yancys', 'fathers', 'car', 'sneaking', 'nightclubs', 'comedy', 'family', 'highschool', 'scavengerhunt', 'teenagecrush', 'slumberparty', 'teenager', 'teencomedy', 'alexapenavega', 'mikaboorem', 'janelynch', 'joenussbaum', 'sleepover']",0
11507,Body Double,"['losing', 'acting', 'role', 'girlfriend', 'jake', 'scully', 'finally', 'catches', 'break', 'gets', 'offered', 'gig', 'housesitting', 'hollywood', 'hills', 'peering', 'beautiful', 'homes', 'telescope', 'one', 'night', 'spies', 'gorgeous', 'blonde', 'dancing', 'window', 'witnesses', 'girls', 'murder', 'leads', 'scully', 'netherworld', 'adult', 'entertainment', 'industry', 'search', 'answers', 'porn', 'actress', 'holly', 'body', 'guide', 'crime', 'mystery', 'horror', 'thriller', 'femalenudity', 'pornography', 'claustrophobia', 'nudity', 'witness', 'police', 'movieinmovie', 'murder', 'neighbor', 'losangeles', 'peepingtom', 'pornactress', 'strugglingactor', 'voyeurism', 'actor', 'craigwasson', 'melaniegriffith', 'gregghenry', 'briandepalma', 'bodydouble']",4
37931,MacGruber,"['exspecial', 'operative', 'macgruber', 'forte', 'called', 'back', 'action', 'take', 'archenemy', 'dieter', 'von', 'cunth', 'kilmer', 'whos', 'possession', 'nuclear', 'warhead', 'bent', 'destroying', 'washington', 'dc', 'action', 'adventure', 'comedy', 'aftercreditsstinger', 'duringcreditsstinger', 'willforte', 'kristenwiig', 'valkilmer', 'jormataccone', 'macgruber']",3
3472,Dirty Pretty Things,"['urban', 'hotel', 'london', 'gathering', 'flash', 'point', 'legal', 'illegal', 'immigrants', 'attempting', 'cobble', 'together', 'lives', 'new', 'country', 'immigrants', 'include', 'senay', 'turkish', 'woman', 'nigerian', 'doctor', 'named', 'okwe', 'working', 'night', 'porter', 'hotel', 'pair', 'discover', 'hotel', 'front', 'sorts', 'clandestine', 'activities', 'wish', 'avoid', 'possible', 'deportation', 'okwe', 'becomes', 'entangled', 'goings', 'called', 'fix', 'toilet', 'one', 'rooms', 'discovers', 'plumbing', 'clogged', 'human', 'heart', 'crime', 'drama', 'thriller', 'londonengland', 'prostitute', 'hotel', 'nightwatchman', 'illegalimmigration', 'immigrationlaw', 'transplantedorgan', 'turk', 'delinquency', 'chiwetelejiofor', 'audreytautou', 'sergilpez', 'stephenfrears', 'dirtyprettythings']",2
87818,Movie 43,"['film', 'composed', 'multiple', 'comedy', 'shorts', 'presented', 'overarching', 'segment', 'titled', 'pitch', 'charlie', 'wessler', 'mad', 'screenwriter', 'attempting', 'pitch', 'script', 'film', 'executive', 'griffin', 'schraeder', 'revealing', 'several', 'stories', 'script', 'wessler', 'becomes', 'agitated', 'schraeder', 'dismisses', 'outrageous', 'ideas', 'pulls', 'gun', 'forces', 'listen', 'multiple', 'stories', 'making', 'schraeder', 'consult', 'manager', 'bob', 'mone', 'purchase', 'film', 'comedy', 'slapstick', 'ensemblecast', 'duringcreditsstinger', 'womandirector', 'laxative', 'annafaris', 'emmastone', 'halleberry', 'griffindunne', 'movie', '43']",0
13160,Over Her Dead Body,"['fiance', 'kate', 'dies', 'accident', 'wedding', 'day', 'veterinarian', 'henry', 'grows', 'depressed', 'help', 'move', 'sister', 'visit', 'psychic', 'ashley', 'gives', 'kates', 'diary', 'ashley', 'uses', 'journals', 'details', 'convincingly', 'deliver', 'fake', 'message', 'kate', 'wants', 'henry', 'move', 'however', 'kates', 'ghost', 'watching', 'ashley', 'henry', 'furious', 'fall', 'vows', 'sabotage', 'relationship', 'comedy', 'diary', 'romanticcomedy', 'deathoflover', 'spirit', 'deathbyaccident', 'psychic', 'movingon', 'evalongoria', 'jasonbiggs', 'lakebell', 'jefflowell', 'overherdeadbody']",0
88005,Seeking a Friend for the End of the World,"['asteroid', 'nears', 'earth', 'man', 'finds', 'alone', 'wife', 'leaves', 'panic', 'decides', 'take', 'road', 'trip', 'reunite', 'high', 'school', 'sweetheart', 'accompanying', 'neighbor', 'inadvertently', 'puts', 'wrench', 'plan', 'comedy', 'drama', 'romance', 'sciencefiction', 'asteroid', 'roadtrip', 'endoftheworld', 'womandirector', 'stevecarell', 'keiraknightley', 'conniebritton', 'lorenescafaria', 'seekingafriendfortheendoftheworld']",0
52067,Cedar Rapids,"['naive', 'midwesterner', 'insurance', 'salesman', 'travels', 'bigcity', 'convention', 'effort', 'save', 'jobs', 'coworkers', 'comedy', 'hotel', 'infidelity', 'onenightstand', 'friendship', 'swimmingpool', 'drinking', 'naive', 'duringcreditsstinger', 'anneheche', 'edhelms', 'sigourneyweaver', 'miguelarteta', 'cedarrapids']",0
73,American History X,"['derek', 'vineyard', 'paroled', 'serving', '3', 'years', 'prison', 'killing', 'two', 'thugs', 'tried', 'break', 'intosteal', 'truck', 'brother', 'danny', 'vineyards', 'narration', 'learn', 'going', 'prison', 'derek', 'skinhead', 'leader', 'violent', 'white', 'supremacist', 'gang', 'committed', 'acts', 'racial', 'crime', 'throughout', 'la', 'actions', 'greatly', 'influenced', 'danny', 'reformed', 'fresh', 'prison', 'derek', 'severs', 'contact', 'gang', 'becomes', 'determined', 'keep', 'danny', 'going', 'violent', 'path', 'drama', 'usa', 'neonazi', 'prison', 'skinhead', 'brotherbrotherrelationship', 'rape', 'fascism', 'brother', 'basketball', 'jail', 'school', 'swastika', 'losangeles', 'family', 'hate', 'neonazism', 'xenophobia', 'interracialfriendship', 'nazism', 'prisonrape', 'edwardnorton', 'edwardfurlong', 'beverlydangelo', 'tonykaye', 'americanhistoryx']",2
134597,The Collection,"['arkin', 'escapes', 'life', 'vicious', 'grips', 'collector', 'entrapment', 'party', 'adds', 'beautiful', 'elena', 'collection', 'instead', 'recovering', 'trauma', 'arkin', 'suddenly', 'abducted', 'hospital', 'mercenaries', 'hired', 'elenas', 'wealthy', 'father', 'arkin', 'blackmailed', 'team', 'mercenaries', 'track', 'collectors', 'booby', 'trapped', 'warehouse', 'save', 'elena', 'horror', 'thriller', 'mercenary', 'party', 'sequel', 'gore', 'escape', 'serialkiller', 'maskedkiller', 'trap', 'joshstewart', 'christophermcdonald', 'emmafitzpatrick', 'marcusdunstan', 'thecollection']",4
24034,Teacher's Pet,"['spot', 'lane', 'dog', 'talk', 'read', 'posing', 'human', 'sneaks', 'school', 'master', 'leonard', 'flemming', 'educational', 'adventures', 'ensue', 'animation', 'drama', 'family', 'music', 'nathanlane', 'kelseygrammer', 'shaunfleming', 'timothybjorklund', 'teacherspet']",3
14283,The Red Violin,"['spans', '300', 'years', 'life', 'one', 'famed', 'musical', 'instrument', 'winds', 'presentday', 'montreal', 'auction', 'block', 'crafted', 'italian', 'master', 'bussotti', 'cecchi', '1681', 'red', 'violin', 'derives', 'unusual', 'color', 'human', 'blood', 'mixed', 'finish', 'legacy', 'violin', 'travels', 'austria', 'england', 'china', 'canada', 'leaving', 'beauty', 'tragedy', 'wake', 'drama', 'thriller', 'mystery', 'music', 'romance', 'auction', 'violin', 'carlocecchi', 'irenegrazioli', 'anitalaurenzi', 'franoisgirard', 'theredviolin']",1
